title,link,link_type,published,summary
Where Biden Stands Heading Into 2024,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8869194820.mp3?updated=1682980840,audio/mpeg,"Mon, 01 May 2023 22:36:15 -0000","President Biden announced his reelection campaign last Tuesday, a widely expected move that also brings us one step closer to a possible rematch of the 2020 election. The crew talks about the challenges and advantages that the campaign will bring.
They also discuss last week's decision from the North Carolina Supreme Court, clearing the way for partisan gerrymandering in the state. And they ask whether Americans can be trusted to reliably tell pollsters which high school cliques they belonged to.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Are America's Favorite Governors Really All Republicans?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3231274416.mp3?updated=1682372980,audio/mpeg,"Mon, 24 Apr 2023 21:45:03 -0000","Congress returned from recess last week to two ongoing conflicts. One was Sen. Dianne Feinstein’s absence from the Senate, stalling the process by which Democrats can approve their judicial nominees. The other was what to do about the debt ceiling, which has already been breached and could lead to the U.S. government running out of money as early as June. In this installment of the podcast, the crew discusses the latest developments and what Americans think about it all.
They also dig into new data on America’s most and least popular senators and governors, and ask which animals American are and aren't willing to eat.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Live From New York: It's The FiveThirtyEight Politics Podcast!,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7107505476.mp3?updated=1682094527,audio/mpeg,"Fri, 21 Apr 2023 16:25:10 -0000","The FiveThirtyEight Politics podcast held a live taping at The Bell House in Brooklyn on Wednesday night, its first return to a live venue in New York City since the pandemic. Nate Silver and Galen Druke dissect a recent poll suggesting 30 percent of New Yorkers want to leave the state, challenge ChatGPT to see if it can replace their jobs and discuss the current state of the 2024 Republican primary. They also welcome a surprise guest and an audience member to play a round of New York City-themed trivia.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Next Supreme Court Clash Over Abortion,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9991314227.mp3?updated=1681766457,audio/mpeg,"Mon, 17 Apr 2023 21:16:06 -0000","The Supreme Court is set for another high-profile clash over abortion rights. Last Friday, Justice Samuel Alito issued a temporary stay in a case challenging the FDA’s approval of mifepristone, a drug used in medication abortions. It means that for now the status quo stands, but in this installment of the podcast, the crew talks about where things could go from here.
They also discuss South Carolina Sen. Tim Scott’s pitch to Republican voters after the launch of his exploratory committee for president, and the potential impact of Montana Republicans’ attempts to change the state’s election laws for the 2024 U.S. Senate race.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Americans Are Feeling Better These Days,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5088120348.mp3?updated=1681413432,audio/mpeg,"Thu, 13 Apr 2023 19:12:33 -0000","According to Gallup’s National Health and Well-Being Index, the negative emotion consequences of the coronavirus pandemic have subsided to a large degree. According to recent data, 17 percent of Americans said they were lonely “a lot of the day yesterday,” down from a pandemic high of 25 percent. Galen Druke speaks with director of the National Health and Well-Being Index, Dan Witters, to get an understanding of what American life satisfaction looks like today.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Politics Of AI,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8235387876.mp3?updated=1681165346,audio/mpeg,"Mon, 10 Apr 2023 22:17:35 -0000","How concerned, if at all, are you about the possibility that AI will cause the end of the human race on Earth? And more importantly for the purposes of the FiveThirtyEight Politics podcast, is that a good or bad use of polling? In this installment, the crew discuss how reflective of public opinion a recent poll on AI was and why politicians have been slow to regulate it.
They also turn their attention to the recent expulsion of two Tennessee lawmakers from the state House and a ruling from a federal judge in Texas that would revoke federal approval of a drug used in medication abortions.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Takeaways From 2023's Super Tuesday,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7821858364.mp3?updated=1680720042,audio/mpeg,"Wed, 05 Apr 2023 18:37:19 -0000","Tuesday was quite the day in American politics. Former President Donald Trump was arraigned in Manhattan and pleaded not guilty to 34 charges of falsifying business records in the first degree. It was also Election Day in one of the country’s purplest states and its third-largest city. In Wisconsin, voters chose the liberal state Supreme Court candidate Janet Protasiewicz by a double-digit margin, flipping the ideological orientation of the court. And in Chicago, voters chose progressive Brandon Johnson as their next mayor in a very close race, ultimately rejecting the tough-on-crime alternative. The crew covers it all in this installment of the FiveThirtyEight Politics podcast.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Why Tuesday Is The Highest Stakes Election Day Of 2023,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7694312410.mp3?updated=1680557436,audio/mpeg,"Mon, 03 Apr 2023 21:25:52 -0000","The crew previews a big week ahead in politics. Former President Donald Trump is expected to be arraigned in Manhattan on Tuesday, following last week's indictment. Also on Tuesday, voters will head to the polls to decide the balance of power on the Wisconsin Supreme Court and the next mayor of Chicago. The crew also discusses former Arkansas Gov. Asa Hutchinson's entrance into the 2024 Republican presidential primary.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Emergency Podcast: Trump Is Indicted,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3909415659.mp3?updated=1680277330,audio/mpeg,"Fri, 31 Mar 2023 15:37:51 -0000","In this emergency installment of the podcast, the crew reacts to news that former President Donald Trump was indicted by a Manhattan grand jury in a case involving hush money payments to porn actor Stormy Daniels. They discuss the possible political implications and what will come next in the case.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
New Laws Are Driving Red And Blue States Further Apart,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3600281508.mp3?updated=1680206667,audio/mpeg,"Thu, 30 Mar 2023 19:59:38 -0000","In our federalist system, the saying goes, the states are laboratories of democracy. State governments test out different policies or even political strategies that may someday reach the whole country or drive red and blue states further apart. This year FiveThirtyEight is tracking what that looks like -- what legislation is being proposed and passed and how Republicans and Democrats are going about things differently. In this installment of the podcast, the crew looks at new proposals on guns, tax and spending plans and identity.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Good Or Bad Use Of Polling (Taylor's Version),https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3710877291.mp3?updated=1679952594,audio/mpeg,"Mon, 27 Mar 2023 21:25:23 -0000","After breaking records and breaking Ticketmaster with her ""Eras"" tour, pollsters have tried to determine who exactly Taylor Swift's fans are and which of her 10 albums is best regarded. In this episode, the crew asks its favorite question about one of America’s favorite musicians: Is this a good or bad use of polling?
Then they take a hard turn back into electoral politics, with the question: Who do Democrats want the GOP nominee to be, and what does that tell us about how they’re thinking about 2024?
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Will Voters Care If Trump Gets Indicted?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2233124489.mp3?updated=1679603426,audio/mpeg,"Thu, 23 Mar 2023 20:26:57 -0000","All eyes have been on the Manhattan district attorney’s office this week to see whether Donald Trump will become the first former American president to be indicted on criminal charges. It appears unlikely that an indictment will come this week. And even if the grand jury were to indict, the charges wouldn’t be unsealed until the defendant appears in court. In this installment of the podcast, the crew talks about what we do and don’t know about Trump’s legal jeopardy and the possible political impact of an indictment.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
"The 2000s Called, They Want Their Politics Back",https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1227365006.mp3?updated=1679349440,audio/mpeg,"Mon, 20 Mar 2023 21:52:35 -0000","The crew looks back at two of the most notable American political decisions of the 21st century: the 2003 invasion of Iraq and the bailout of American banks during the 2007-'08 financial crisis. Both feel relevant today, as the country marks the 20th anniversary of the Iraq War and the government responds to two of the largest bank failures in U.S. history.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Hidden Stories In The U.S. Census,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9266422047.mp3?updated=1678827317,audio/mpeg,"Thu, 16 Mar 2023 19:00:00 -0000","The U.S. Census may be the most consequential data set in America. It determines how political representation is apportioned in Washington and how trillions of dollars in federal funding are allocated. But the data contained in the Census shouldn't always be taken at face value. Galen Druke speaks with historian Dan Bouk about his book, ""Democracy's Data: The Hidden Stories in the U.S. Census and how to Read Them.""
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Polls Haven't Been This Accurate Since At Least 1998,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP4279995975.mp3?updated=1678740356,audio/mpeg,"Mon, 13 Mar 2023 20:41:47 -0000","Polling had its most accurate election cycle in at least 25 years in 2022. The crew explains the numbers behind that conclusion, which suggest that, despite a lot of the handwringing, polling is still just about as accurate as it's ever been. Later in the show, Amelia Thomson-DeVeaux discusses how the debate over abortion has evolved since the 2022 midterms.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Few Americans Think AI Will Do More Good Than Harm,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7304855565.mp3?updated=1678392425,audio/mpeg,"Thu, 09 Mar 2023 20:21:52 -0000","Galen Druke and Nate Silver open up the mailbag and answer listener questions about politics and polling. They cover American skepticism of artificial intelligence — according to one poll, only 9 percent of Americans say it will do more good than harm to society — and consider what to make of former president Donald Trump’s gains on Florida Gov. Ron DeSantis in early Republican presidential primary polling.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Poll That Ended Dilbert,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3633903483.mp3?updated=1678143454,audio/mpeg,"Mon, 06 Mar 2023 23:00:17 -0000","Author Marianne Williamson officially entered the 2024 Democratic presidential primary on Saturday. It’s very unlikely that Williamson will be a serious challenger to President Biden, but with multiple polls suggesting that a majority of Democrats don’t want Biden to run for reelection, the crew asks if he might be vulnerable against the right challenger?
They also take a look at the results of recent elections in Chicago, Wisconsin and Virginia to see if they hold any lessons about the national political environment. And they ask whether the poll that Dilbert creator Scott Adams went on a racist rant over was actually a meaningful poll.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Why The Federal Reserve's Power Is 'Limitless',https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7094265716.mp3?updated=1677791450,audio/mpeg,"Thu, 02 Mar 2023 20:57:00 -0000","American government is designed to have components that are not directly accountable to the public. The Supreme Court is probably the most recognizable example, but it’s not the only one. In her new book, “Limitless: The Federal Reserve Takes On A New Age Of Crisis,” New York Times reporter Jeanna Smialek focuses on another unelected institution with a lot of power over American life: the Federal Reserve.
In this installment of the FiveThirtyEight Politics podcast, Smialek argues that over the past century, through successive crises, the Fed has accumulated the power to choose winners and losers across American markets and society on the whole. And if partisan loyalists were to make their way onto the Fed board, that degree of power could be abused.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How The War In Ukraine Could Go Nuclear,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9970788161.mp3?updated=1677536245,audio/mpeg,"Mon, 27 Feb 2023 22:14:39 -0000","To mark a year since Russia’s full-scale invasion of Ukraine, Galen Druke brings back two experts who first joined the podcast when the war began. Samuel Charap is a senior political scientist at the RAND Corporation and author of the book “Everyone Loses: The Ukraine Crisis and the Ruinous Contest for Post-Soviet Eurasia.” James Acton is a physicist and co-director of the Nuclear Policy Program at the Carnegie Endowment for International Peace. Together they describe why the war has not turned out as originally expected, what the risks of escalation are today and how the conflict might come to an end.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What We Know About Kyrsten Sinema's Odds Of Reelection,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8747873622.mp3?updated=1677020499,audio/mpeg,"Tue, 21 Feb 2023 22:35:00 -0000","It's a busy week! The crew looks at what Americans think about aid to Ukraine one year on, how the public may respond to Sen. John Fetterman's treatment for clinical depression and former President Trump's legal liability in a Fulton County investigation. They also preview next week's mayoral election in Chicago and ask whether a new poll of Arizona's 2024 Senate race is actually telling us anything useful.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Could Nikki Haley Actually Win The GOP Nomination?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2764810128.mp3?updated=1676579623,audio/mpeg,"Thu, 16 Feb 2023 20:28:00 -0000","This week Nikki Haley became the first major candidate to challenge former President Donald Trump in the 2024 Republican presidential primary. The crew discusses what her path to the nomination could look like, given that Trump and Florida Gov. Ron DeSantis are the only candidates who currently have sizable support in national polls.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
American Opinion Of China Has Plummeted,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7695573426.mp3?updated=1676329447,audio/mpeg,"Mon, 13 Feb 2023 22:59:00 -0000","The U.S. shot down at least three unidentified flying objects over the weekend. We’re still waiting to find out what the deal is, but this focus on slow moving objects in U.S. airspace was kicked off by a Chinese spy balloon that the U.S. shot down earlier this month. Tensions between the U.S. and China have grown in recent years and, in this installment, the crew looks at changing public opinion of China and how it could shape American politics.
They also ask whether the Republican Party can coalesce around an alternative to former President Donald Trump and whether President Biden’s recent dismissal of the polls is a “good or bad use of polling.”
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Biden's Second State Of The Union Was His First Campaign Speech,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8908553406.mp3?updated=1675885429,audio/mpeg,"Wed, 08 Feb 2023 19:39:00 -0000","President Biden delivered his second State of the Union address on Tuesday to a newly divided Congress. It was his first big national speech since the midterms and a preview of his likely 2024 reelection bid. The crew discusses the arguments Biden laid out and where he stands with American voters two years into his presidency.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How Our 2022 Forecasts Actually Did,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3148263590.mp3?updated=1675724586,audio/mpeg,"Mon, 06 Feb 2023 22:58:00 -0000","In this installment of ""Model Talk,"" Nate and Galen discuss a recently published assessment of how our 2022 midterm forecast performed. How did the polling averages and seat-gain projections compare with the actual results? If we said there was a 70 percent chance a candidate would win a race, did that actually happen 70 percent of the time?
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Politics Of Loneliness,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8251538691.mp3?updated=1675369156,audio/mpeg,"Thu, 02 Feb 2023 20:14:00 -0000","Americans are spending more and more time alone, and more than a third reported experiencing “serious loneliness"" in 2021. The director of the Harvard Study of Adult Development -- the longest study of human life ever conducted -- concluded in a new book that close personal relationships are the ""one crucial factor [that] stands out for the consistency and power of its ties to physical health, mental health and longevity."" A lack of those relationships can actually have an impact on political behavior and interest in extreme ideologies. Galen Druke speaks with the director of the Harvard study, Robert Waldinger, about the lessons his findings have for politics in America.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
There Are Some Big Elections Happening In 2023,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP4544299171.mp3?updated=1675124060,audio/mpeg,"Tue, 31 Jan 2023 00:09:00 -0000","Although much of our elections-related attention is already trained on 2024, there are consequential elections happening this very calendar year. The crew discusses the races to watch in 2023. They also look at how the Democratic Party's effort to rearrange its presidential primary calendar is going, and ask whether a survey of Republican National Committee members was a good or bad use of polling.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Baby Boomers' Strength Was In Their Numbers. That's Changing.,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8857217545.mp3?updated=1674766850,audio/mpeg,"Thu, 26 Jan 2023 20:53:00 -0000","In his new book ""Aftermath: The Last Days of the Baby Boom and the Future of Power in America,"" Washington Post national columnist Philip Bump argues that many of the fissures that the country is facing today — politically, economically, culturally — have to do with the Baby Boomers getting old. Galen speaks with him.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What The Debt Ceiling And George Santos's Career Have In Common,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6161988208.mp3?updated=1674515826,audio/mpeg,"Mon, 23 Jan 2023 23:12:00 -0000","The crew discusses how debates on both the debt ceiling and the future of Rep. George Santos’s career might unfold. In light of new data showing union membership at its lowest point since the Bureau of Labor Statistics began counting, they also look at how that decline has shaped U.S. politics.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
California's Senate Primary Is Going To Be A Doozy,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8735962989.mp3?updated=1673996256,audio/mpeg,"Tue, 17 Jan 2023 22:54:00 -0000","Over the weekend, the White House announced that five more classified documents from the Obama administration were found at President Biden's Delaware home. The crew asks whether comparisons to former President Donald Trump's own classified document scandal are apt. They also discuss why gas stoves became such a hot topic of debate on the internet and what the 2024 primary for U.S. Senate in California will look like.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
There Has To Be A Better Way To Pick Presidential Nominees ... Right?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3142559548.mp3?updated=1673556247,audio/mpeg,"Thu, 12 Jan 2023 20:41:00 -0000","As we head into the new year and our attention begins to turn to the presidential primaries, we decided to reair our audio documentary series, “The Primaries Project.” It originally aired at the beginning of 2020 and across three episodes we looked at how our presidential primary system came to be, its consequences and how it could be different. This is the final episode.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What The Speakership Vote Tells Us About The GOP,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6560504695.mp3?updated=1673305650,audio/mpeg,"Mon, 09 Jan 2023 23:02:00 -0000","The crew looks at why it took 15 votes to get Rep. Kevin McCarthy elected House Speaker and what that process says about the two years ahead and the GOP more broadly. They also consider how Rep. George Santos’s scandals will affect his tenure in Congress and whether he would have been elected at all if his fabricated biography had received more scrutiny during the campaign.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How The Primary System Has Shaped Our Politics,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2412877197.mp3?updated=1671578056,audio/mpeg,"Mon, 02 Jan 2023 11:00:00 -0000","Happy holidays! As we head into the new year and our attention begins to turn to the presidential primaries, we decided to reair our audio documentary series, “The Primaries Project.” It originally aired at the beginning of 2020 and across three episodes we looked at how our presidential primary system came to be, its consequences and how it could be different. This is the second episode.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Our Presidential Primary System Is An Accident,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5360392947.mp3?updated=1671575038,audio/mpeg,"Mon, 26 Dec 2022 11:00:00 -0000","Happy holidays! As we head into the new year and our attention begins to turn to the presidential primaries, we decided to reair our audio documentary series, “The Primaries Project.” It originally aired at the beginning of 2020 and across three episodes we looked at how our presidential primary system came to be, its consequences and how it could be different. This is the first episode.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Politics Of Prosecuting Trump,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP4300932638.mp3?updated=1671749715,audio/mpeg,"Thu, 22 Dec 2022 22:51:00 -0000","As the House Select Committee for Jan. 6 publishes its final report, the crew considers what the committee's impact has been on American politics and former President Donald Trump's standing with voters. They also look ahead to how the Department of Justice will navigate the complexities of deciding whether to bring charges against Trump and how a Republican majority in the House could respond.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What I Learned From The 2022 Midterms,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6514382928.mp3?updated=1671488805,audio/mpeg,"Mon, 19 Dec 2022 22:22:00 -0000","Editor Chadwick Matlin turns the tables on Galen Druke and asks him questions about what he’s learned from covering the 2022 election and his time as host of the podcast. They consider how much preelection polling can tell us about the state of the country and what other sources we might rely on.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Is There A Political Realignment Among Latino Voters?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6721199105.mp3?updated=1671135175,audio/mpeg,"Thu, 15 Dec 2022 20:08:00 -0000","As the broader electorate shifted left in 2020, compared to 2016, Latino voters shifted 8 percentage points to the right. It was the biggest shift of any demographic group between the two presidential elections and led to some speculation about a possible realignment. Galen Druke speaks with Equis Research co-founder Carlos Odio about whether that trend continued in the 2022 midterms and what it all means for 2024.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
We Answer Your Lingering Questions About 2022,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7831084211.mp3?updated=1670885887,audio/mpeg,"Mon, 12 Dec 2022 22:48:00 -0000","With midterm elections in the rearview mirror, Galen and Nate open up the mail bag to answer lingering questions about the results. They also consider Arizona Sen. Kyrsten Sinema's motivations for registering as an independent and look at the latest polling on a potential presidential primary matchup between Florida Gov. Ron DeSantis and former President Donald Trump.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How Democrats Won The Georgia Runoff,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1457321221.mp3?updated=1670434633,audio/mpeg,"Wed, 07 Dec 2022 17:32:00 -0000","The crew reacts to Senator Raphael Warnock's win in the Georgia Senate runoff.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Warnock Has The Edge In A Close Race,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1500082814.mp3?updated=1670361003,audio/mpeg,"Mon, 05 Dec 2022 22:21:00 -0000","Galen speaks with Atlanta Journal Constitution reporters Tia Mitchell and Greg Bluestein about how the Georgia senate runoff is looking in the final stretch. The crew also looks at changes the Democratic Party is hoping to make to the 2024 presidential primary calendar.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Is Democracy All Good Now?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP4652571204.mp3?updated=1670360680,audio/mpeg,"Thu, 01 Dec 2022 22:15:00 -0000","Galen speaks with reporter Kaleigh Rogers about how candidates who denied the legitimacy of the 2020 election did in the midterms and what the future of election denialism looks like.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
"If Biden Doesn't Run In 2024, Who Will?",https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8729339844.mp3?updated=1670360963,audio/mpeg,"Mon, 28 Nov 2022 22:41:00 -0000","Election Day in Georgia is just a week away, so the crew shook off their turkey hangover to talk about what to expect in Georgia’s second Senate runoff in two years. They also review Democrats’ agenda for the current lame duck session in Congress and hold their first post-midterm 2024 Democratic primary draft.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How The '90s Shaped Today's GOP,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7691102710.mp3?updated=1668718760,audio/mpeg,"Mon, 21 Nov 2022 11:00:00 -0000","Galen Druke talks to Nicole Hemmer about her new book, ""Partisans: The Conservative Revolutionaries Who Remade American Politics in the 1990s.""
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Emergency Podcast: Will Trump Win The GOP Nomination?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8964198023.mp3?updated=1668640541,audio/mpeg,"Wed, 16 Nov 2022 23:10:00 -0000","Galen and Nate react to former President Trump's entrance into the 2024 presidential race and debate he stands in a possible matchup against Florida Governor Ron DeSantis.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Why Democrats Beat Historical Trends In 2022,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9951297714.mp3?updated=1668461282,audio/mpeg,"Mon, 14 Nov 2022 21:23:00 -0000","Galen and Nate discuss the state of uncalled races, what let to a good night for Democrats and answer listener questions.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
When We Could Know The Results In The House And Senate,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP4547771044.mp3?updated=1668118131,audio/mpeg,"Thu, 10 Nov 2022 21:59:00 -0000","Two days after Election Day, control of the U.S. House and Senate still hangs in the balance as votes are tallied in the Western states. The crew discusses which states will determine the balance of both chambers and what they’ve learned from this election so far.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Red Wave Didn't Happen,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2959302941.mp3?updated=1667976039,audio/mpeg,"Wed, 09 Nov 2022 06:34:00 -0000","In this late-night installment of the FiveThirtyEight Politics podcast, Nate Silver and Galen Druke put their “Model Talk” hats on and discuss the initial results from the 2022 midterms. As of this writing, we still don’t know which party will control the House or Senate, and we may not know come the morning. But that doesn’t stop us from talking about what we do know: that Republicans didn’t make major gains in the Senate, and that the polls were pretty good this cycle.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Final Pre-Midterm Model Talk,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5116569782.mp3?updated=1667858637,audio/mpeg,"Mon, 07 Nov 2022 22:01:00 -0000","Hours before we freeze the FiveThirtyEight midterm forecast tonight, it shows that Republicans are in a dead heat for the Senate and are favored to win the House. In this installment of “Model Talk,"" Nate and Galen reflect on the many twists and turns of the 2022 campaign so far, including the most salient policy issues and what the final results could tell us about pollsters’ performance this cycle.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Issues Worth $9 Billion In Ad Spending,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP4839511933.mp3?updated=1667577287,audio/mpeg,"Fri, 04 Nov 2022 17:02:00 -0000","The crew previews what to expect on Election Day and listens to some of the most common types of campaign ads aired this cycle.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How Do All These Republican Polls Affect The Model?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5188199230.mp3?updated=1667421034,audio/mpeg,"Wed, 02 Nov 2022 20:26:00 -0000","Recent polls have sent some contradictory messages, but the long and short of it is that seven races are now separated by three points or less polling average. Galen and Nate discuss what to make of it in this installment of “Model Talk.""
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Pennsylvania Senate Race Is On A Knife’s Edge,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5185212756.mp3?updated=1667254330,audio/mpeg,"Mon, 31 Oct 2022 22:08:00 -0000","With one week left until Election Day, the crew analyzes some of the high-profile races and which issues Americans care about most as they enter the voting booth.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Live From D.C. … This Is Model Talk,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8212465384.mp3?updated=1666910613,audio/mpeg,"Thu, 27 Oct 2022 22:39:00 -0000","In this live taping of Model Talk in Washington, D.C., Nate and Galen break down the current forecasts for the Senate, House and gubernatorial races. Then Nathaniel Rakich and Amelia Thomson-DeVeaux join to discuss how abortion has played a role in elections this year and when we should know the results of next month’s midterms.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
